141.105.71.37 - - [28/Dec/2014:16:41:15 -0800] "GET /logs/access_140815.log HTTP/1.1" 200 197949 "http://redlug.com/logs/access.log" "Mozilla/5.0 (Windows NT 6.1; rv:21.0) Gecko/20100101 Firefox/21.0" "redlug.com"
23.95.121.165 - - [28/Dec/2014:16:41:47 -0800] "GET / HTTP/1.1" 200 9747 "http://s3.amazonaws.com/pdf-HHPU/qQftG74GbYrr.pdf" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)" "redlug.com"
23.247.207.14 - - [28/Dec/2014:16:45:18 -0800] "GET /logs/access.log HTTP/1.1" 200 2085 "http://redlug.com/" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
23.247.207.14 - - [28/Dec/2014:16:45:19 -0800] "GET /logs/access_140815.log HTTP/1.1" 200 197949 "http://redlug.com/logs/access.log" "Mozilla/5.0 (Windows NT 6.1; rv:2.0b7pre) Gecko/20100921 Firefox/4.0b7pre" "redlug.com"
157.55.39.70 - - [28/Dec/2014:16:48:19 -0800] "GET /pdf/ HTTP/1.1" 200 1138 "-" "Mozilla/5.0 (compatible; bingbot/2.0; +http://www.bing.com/bingbot.htm)" "redlug.com"
23.95.121.165 - - [28/Dec/2014:16:49:45 -0800] "GET / HTTP/1.1" 200 9747 "http://greg-books.blogspot.com/" "Mozilla/4.0 (compatible; MSIE 6.0; Windows NT 5.0)" "redlug.com"
31.184.238.152 - - [28/Dec/2014:16:54:44 -0800] "GET /logs/access.log HTTP/1.1" 200 6113 "http://www.theknot.com/wedding/motrin-and-prices" "Mozilla/5.0 (Windows NT 6.1; rv:27.0) Gecko/20100101 Firefox/27.0" "redlug.com"
67.250.84.92 - - [28/Dec/2014:17:10:31 -0800] "GET /images/2006/OmaghChe.jpg HTTP/1.1" 200 21025 "https://www.google.com/" "Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:12:19 -0800] "GET /logs/access_130930.log HTTP/1.1" 404 73 "http://retin-a-025.pen.io/" "Mozilla/5.0 (Windows NT 5.1; rv:16.0) Gecko/20100101 Firefox/16.0" "redlug.com"
93.79.202.178 - - [28/Dec/2014:17:12:19 -0800] "GET /logs/access_130930.log HTTP/1.0" 404 73 "http://retin-a-025.pen.io/" "Opera/9.80 (Windows NT 6.1; WOW64; Edition Yx) Presto/2.12.388 Version/12.11" "redlug.com"
